1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
20,private,107242,hs-grad,9,never-married,machine-op-inspct,not-in-family,black,male,0,0,40,?,<=50k
55,private,125000,masters,14,divorced,exec-managerial,unmarried,white,male,0,0,40,united-states,>50k
22,private,229456,some-college,10,never-married,adm-clerical,own-child,black,female,0,0,35,united-states,<=50k
20,private,230113,some-college,10,never-married,other-service,own-child,white,male,0,0,50,united-states,<=50k
44,private,106698,hs-grad,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,<=50k
38,private,133454,assoc-acdm,12,never-married,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
26,private,151551,some-college,10,separated,sales,own-child,amer-indian-eskimo,male,2597,0,48,united-states,<=50k
58,private,100313,some-college,10,married-civ-spouse,protective-serv,husband,white,male,0,1902,40,united-states,>50k
23,private,320294,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,0,0,40,united-states,<=50k
35,private,183898,hs-grad,9,divorced,craft-repair,unmarried,white,male,2354,0,40,united-states,<=50k
31,private,117028,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
50,private,280278,hs-grad,9,widowed,prof-specialty,unmarried,black,female,0,0,40,united-states,<=50k
25,private,181598,11th,7,married-civ-spouse,tech-support,husband,white,male,0,0,40,united-states,<=50k
23,private,224059,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
48,private,148549,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,50,united-states,<=50k
37,private,154571,some-college,10,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,0,0,40,?,<=50k
43,self-emp-inc,140988,bachelors,13,married-civ-spouse,sales,other-relative,asian-pac-islander,male,0,0,45,india,<=50k
27,private,87006,some-college,10,married-civ-spouse,adm-clerical,wife,white,female,0,1579,40,united-states,<=50k
35,private,112158,10th,6,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
33,private,121488,bachelors,13,never-married,sales,not-in-family,white,female,0,0,40,united-states,<=50k
57,state-gov,283635,some-college,10,divorced,craft-repair,not-in-family,white,female,0,0,40,united-states,<=50k
43,private,69758,assoc-acdm,12,married-civ-spouse,tech-support,husband,asian-pac-islander,male,0,0,40,united-states,<=50k
28,private,31935,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k
32,private,323055,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
49,private,189498,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,>50k
52,private,89041,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
19,private,236940,hs-grad,9,never-married,farming-fishing,own-child,white,male,0,0,40,united-states,<=50k
33,private,278514,hs-grad,9,divorced,craft-repair,own-child,white,female,0,0,42,united-states,<=50k
21,?,433330,some-college,10,never-married,?,unmarried,white,male,0,0,40,united-states,<=50k
44,private,162028,11th,7,divorced,sales,unmarried,white,female,0,0,44,united-states,<=50k
20,private,197997,some-college,10,never-married,prof-specialty,own-child,white,male,0,0,40,united-states,<=50k
46,private,98350,10th,6,married-spouse-absent,other-service,not-in-family,asian-pac-islander,male,0,0,37,china,<=50k
39,private,165848,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,<=50k
34,private,178615,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,0,0,40,united-states,<=50k
19,private,228939,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,0,0,35,united-states,<=50k
27,private,210498,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,5178,0,40,united-states,>50k
53,private,154891,9th,5,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
46,private,165937,assoc-voc,11,divorced,machine-op-inspct,unmarried,white,male,0,0,40,united-states,<=50k
23,?,138768,bachelors,13,never-married,?,own-child,white,male,2907,0,40,united-states,<=50k
39,private,160120,some-college,10,never-married,machine-op-inspct,other-relative,asian-pac-islander,male,0,0,40,philippines,<=50k
30,private,382368,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
53,private,123011,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,45,united-states,>50k
33,private,119033,9th,5,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
22,private,496856,some-college,10,married-civ-spouse,exec-managerial,wife,white,female,0,0,40,united-states,<=50k
44,private,194049,some-college,10,divorced,other-service,unmarried,black,female,0,0,35,united-states,<=50k
30,private,299223,some-college,10,divorced,sales,unmarried,amer-indian-eskimo,female,0,0,40,united-states,<=50k
39,private,176101,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
37,private,38948,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,>50k
34,private,271933,hs-grad,9,married-civ-spouse,handlers-cleaners,wife,white,female,0,0,40,united-states,<=50k
46,private,265105,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,>50k
63,private,308028,masters,14,married-civ-spouse,tech-support,husband,white,male,5013,0,40,united-states,<=50k
42,private,213214,assoc-acdm,12,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50k
30,private,348618,9th,5,married-civ-spouse,craft-repair,husband,other,male,0,0,40,mexico,<=50k
33,private,275632,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
43,private,239161,some-college,10,married-civ-spouse,sales,husband,amer-indian-eskimo,male,0,0,40,united-states,<=50k
20,private,215495,9th,5,never-married,exec-managerial,other-relative,white,female,0,0,40,mexico,<=50k
37,private,122493,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,45,united-states,<=50k
33,?,211699,some-college,10,divorced,?,unmarried,white,female,0,0,40,united-states,<=50k
49,self-emp-not-inc,175622,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k
27,private,119793,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
33,private,133503,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,1977,45,united-states,>50k
41,local-gov,67671,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,<=50k
38,private,188888,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,1340,40,united-states,<=50k
45,private,140644,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
18,?,126154,some-college,10,never-married,?,own-child,white,male,0,0,40,united-states,<=50k
33,private,245659,some-college,10,separated,other-service,unmarried,white,female,0,0,38,el-salvador,<=50k
28,private,129624,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,0,0,40,?,<=50k
47,private,104068,hs-grad,9,divorced,prof-specialty,unmarried,amer-indian-eskimo,female,0,0,40,united-states,<=50k
36,private,161141,assoc-acdm,12,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
44,private,116391,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,40,united-states,<=50k
29,private,308136,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
45,private,194698,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k
27,private,289147,bachelors,13,never-married,prof-specialty,own-child,white,female,0,0,40,united-states,<=50k
22,?,154235,some-college,10,married-civ-spouse,?,wife,white,female,3781,0,35,united-states,<=50k
49,self-emp-inc,246739,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,>50k
35,private,188041,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,<=50k
47,private,187440,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,5178,0,40,united-states,>50k
37,local-gov,105266,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
37,private,249208,assoc-voc,11,married-civ-spouse,prof-specialty,husband,white,male,0,0,48,united-states,>50k
26,private,203492,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
18,?,71076,hs-grad,9,never-married,?,own-child,white,male,0,0,40,united-states,<=50k
55,federal-gov,146477,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50k
47,private,201699,assoc-acdm,12,married-civ-spouse,sales,husband,white,male,5178,0,50,united-states,>50k
59,private,205949,hs-grad,9,separated,craft-repair,unmarried,amer-indian-eskimo,female,0,0,40,united-states,<=50k
53,federal-gov,177647,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,0,0,40,france,>50k
39,private,126494,hs-grad,9,divorced,prof-specialty,unmarried,white,female,0,0,40,united-states,<=50k
38,private,257735,9th,5,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,united-states,<=50k
33,private,1161363,some-college,10,separated,tech-support,unmarried,white,female,0,0,50,columbia,<=50k
19,?,257343,some-college,10,never-married,?,own-child,white,male,0,0,40,united-states,<=50k
28,private,221452,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k
40,private,192344,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,>50k
35,private,80479,assoc-voc,11,divorced,sales,not-in-family,white,male,0,0,40,united-states,<=50k
35,self-emp-not-inc,108808,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,50,united-states,<=50k
41,private,175674,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,>50k
38,private,272950,some-college,10,never-married,sales,not-in-family,white,male,0,0,50,united-states,<=50k
29,self-emp-not-inc,160786,10th,6,married-civ-spouse,craft-repair,husband,white,male,0,0,35,united-states,>50k
46,self-emp-not-inc,122206,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,<=50k
46,private,121168,hs-grad,9,divorced,craft-repair,not-in-family,white,female,0,0,40,united-states,<=50k
29,federal-gov,244473,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,7688,0,40,united-states,>50k
31,state-gov,63704,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
27,private,31659,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50k
57,local-gov,143910,bachelors,13,divorced,exec-managerial,not-in-family,white,male,0,0,40,united-states,<=50k
56,local-gov,435836,masters,14,divorced,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
22,?,61499,hs-grad,9,never-married,?,not-in-family,white,female,0,0,40,united-states,<=50k
51,private,55500,12th,8,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
39,local-gov,357962,assoc-acdm,12,never-married,transport-moving,not-in-family,white,male,0,0,48,united-states,<=50k
38,private,320451,masters,14,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,40,?,<=50k
51,local-gov,184542,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
43,state-gov,206927,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
44,private,54310,masters,14,married-civ-spouse,prof-specialty,husband,white,male,7298,0,40,united-states,>50k
35,private,208165,hs-grad,9,divorced,exec-managerial,unmarried,white,female,0,0,50,united-states,<=50k
40,private,146908,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,1902,40,united-states,>50k
26,private,305304,11th,7,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
25,local-gov,295289,hs-grad,9,never-married,prof-specialty,own-child,black,female,0,0,40,united-states,<=50k
29,private,275110,some-college,10,separated,handlers-cleaners,not-in-family,black,male,0,0,42,united-states,<=50k
30,private,339773,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,0,0,45,united-states,<=50k
57,state-gov,399246,bachelors,13,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,0,1485,40,china,<=50k
37,self-emp-inc,51264,assoc-voc,11,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,>50k
39,private,49020,bachelors,13,married-civ-spouse,sales,husband,white,male,3103,0,48,united-states,>50k
37,private,178100,masters,14,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,>50k
45,?,215943,hs-grad,9,married-civ-spouse,?,husband,white,male,0,0,40,united-states,<=50k
25,state-gov,180884,some-college,10,married-civ-spouse,adm-clerical,wife,black,female,0,0,40,united-states,<=50k
61,state-gov,130466,hs-grad,9,widowed,adm-clerical,unmarried,amer-indian-eskimo,female,0,0,40,united-states,<=50k
28,private,142712,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,0,0,40,united-states,<=50k
24,private,176321,some-college,10,never-married,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k
47,private,145041,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,cuba,>50k
41,local-gov,177599,bachelors,13,divorced,prof-specialty,unmarried,white,female,0,0,35,united-states,<=50k
33,private,123920,some-college,10,never-married,exec-managerial,not-in-family,black,female,0,0,40,united-states,<=50k
20,?,201490,some-college,10,never-married,?,own-child,white,male,0,0,40,united-states,<=50k
48,private,149210,bachelors,13,divorced,sales,not-in-family,black,male,0,0,40,united-states,>50k
24,private,134787,some-college,10,never-married,sales,own-child,white,female,0,0,40,united-states,<=50k
50,private,185407,assoc-voc,11,married-civ-spouse,tech-support,husband,white,male,0,0,38,united-states,>50k
31,state-gov,86143,hs-grad,9,never-married,protective-serv,other-relative,asian-pac-islander,male,0,0,40,united-states,<=50k
35,private,195744,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50k
50,local-gov,96062,hs-grad,9,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,<=50k
39,private,215150,9th,5,divorced,handlers-cleaners,not-in-family,white,male,0,0,50,united-states,<=50k
43,private,206139,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,>50k
39,private,50700,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
31,private,240441,masters,14,never-married,exec-managerial,not-in-family,white,male,0,1564,40,united-states,>50k
40,self-emp-not-inc,406811,some-college,10,married-civ-spouse,prof-specialty,wife,white,female,0,0,40,united-states,>50k
28,local-gov,34452,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
35,private,78247,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,0,50,united-states,<=50k
